customer_id,booking_id,customer_name,country,booking_date,check_in,check_out,nights,season,room_type,room_number,view,balcony_type,room_amenities,nightly_rate_eur,adults,children,booking_channel,payment_method,booking_status,total_revenue_eur
CUST-01358,BOOK-01358,Sara Müller,Austria,2025-05-25,2025-09-02,2025-09-05,3,Shoulder,Standard Room,SR-36,Slope view,French balcony,French balcony or balcony,100,3,2,Travel agency,Credit card,Cancelled,0
CUST-01359,BOOK-01359,Aino Laine,Estonia,2025-09-17,2025-10-15,2025-10-19,4,Shoulder,Standard Room,SR-42,Forest view,Balcony,French balcony or balcony,100,2,3,Expedia,Debit card,Cancelled,0
CUST-01360,BOOK-01360,Adam Petrov,Netherlands,2026-02-08,2026-04-19,2026-04-22,3,Winter,Standard View Room,SV-18,Slope view,Balcony,French balcony or balcony,120,2,0,Corporate,Credit card,Completed,360
CUST-01361,BOOK-01361,Elsa Johansson,Norway,2025-09-22,2026-01-10,2026-01-12,2,Winter,Standard Room,SR-14,Slope view,French balcony,French balcony or balcony,100,2,0,Expedia,Credit card,Completed,200
CUST-01362,BOOK-01362,Iida Dubois,United Kingdom,2025-07-26,2025-09-18,2025-09-28,10,Shoulder,Standard Room,SR-05,Slope view,Balcony,French balcony or balcony,100,2,0,Phone,Invoice,Completed,1000
CUST-01363,BOOK-01363,Anna Brown,Denmark,2025-02-17,2025-06-01,2025-06-04,3,Summer,Deluxe Sky Suite,DS-01,Forest view,Balcony,Igloo; bathtub; sauna; French balcony or balcony,324,3,1,Booking.com,Online payment,Completed,972
CUST-01364,BOOK-01364,Sofia Andersen,Estonia,2025-05-06,2025-10-21,2025-10-26,5,Shoulder,Standard View Room,SV-36,Forest view,French balcony,French balcony or balcony,120,3,1,Expedia,Credit card,Completed,600
CUST-01365,BOOK-01365,Emilia Silva,Germany,2026-01-09,2026-03-18,2026-03-21,3,Winter,Deluxe Room,DR-03,Forest view,French balcony,Bathtub and sauna; French balcony or balcony,200,2,2,Phone,Credit card,Cancelled,0
CUST-01366,BOOK-01366,Oliver Johansson,Italy,2025-09-07,2025-12-23,2025-12-27,4,Winter,Standard View Room,SV-26,Slope view,French balcony,French balcony or balcony,120,3,1,Corporate,Debit card,Completed,480
CUST-01367,BOOK-01367,Oscar Wilson,Netherlands,2025-06-22,2025-12-19,2025-12-24,5,Winter,Sky Suite,SS-01,Slope view,Balcony,Igloo; bathtub; sauna; French balcony or balcony,298,3,0,Expedia,Invoice,Cancelled,0
CUST-01368,BOOK-01368,Mikael Miller,Italy,2025-12-26,2026-03-18,2026-03-21,3,Winter,Deluxe Room,DR-03,Forest view,French balcony,Bathtub and sauna; French balcony or balcony,200,2,1,Phone,Debit card,Completed,600
CUST-01369,BOOK-01369,Olivia Novak,Sweden,2025-03-31,2025-06-30,2025-07-06,6,Summer,Superior Family Room,SF-03,Forest view,French balcony,French balcony or balcony,170,1,0,Phone,Credit card,Completed,1020
CUST-01370,BOOK-01370,Amelia Järvinen,Poland,2025-07-05,2025-09-25,2025-10-01,6,Shoulder,Standard View Room,SV-04,Forest view,French balcony,French balcony or balcony,120,2,1,Booking.com,Credit card,No-show,0
CUST-01371,BOOK-01371,Olivia Karlsson,Finland,2026-02-05,2026-02-19,2026-02-23,4,Winter,Standard Room,SR-34,Slope view,French balcony,French balcony or balcony,100,2,1,Expedia,Debit card,Completed,400
CUST-01372,BOOK-01372,Sara Kowalski,Austria,2025-07-25,2025-10-31,2025-11-04,4,Shoulder,Standard View Room,SV-23,Forest view,Balcony,French balcony or balcony,120,3,1,Corporate,Invoice,Completed,480
CUST-01373,BOOK-01373,Linnea Heikkinen,Finland,2025-10-18,2026-01-07,2026-01-11,4,Winter,Standard Room,SR-30,Slope view,Balcony,French balcony or balcony,100,2,0,Travel agency,Online payment,Cancelled,0
CUST-01374,BOOK-01374,Anna Petrov,Netherlands,2026-01-11,2026-03-03,2026-03-10,7,Winter,Standard View Room,SV-29,Slope view,French balcony,French balcony or balcony,120,2,0,Expedia,Online payment,Completed,840
CUST-01375,BOOK-01375,Alexander Koskinen,Spain,2025-12-10,2025-12-25,2026-01-01,7,Winter,Superior Family Room,SF-08,Forest view,French balcony,French balcony or balcony,170,2,0,Corporate,Online payment,Completed,1190
CUST-01376,BOOK-01376,Emma Schmidt,United Kingdom,2025-08-25,2025-09-26,2025-10-03,7,Shoulder,Standard Room,SR-40,Forest view,French balcony,French balcony or balcony,100,2,0,Travel agency,Invoice,Cancelled,0
CUST-01377,BOOK-01377,Anna Wilson,Norway,2025-10-22,2026-01-31,2026-02-05,5,Winter,Standard View Room,SV-31,Forest view,French balcony,French balcony or balcony,120,2,0,Phone,Credit card,Completed,600
CUST-01378,BOOK-01378,Oscar Santos,Austria,2025-07-01,2025-07-18,2025-07-21,3,Summer,Deluxe Sky Suite,DS-01,Forest view,French balcony,Igloo; bathtub; sauna; French balcony or balcony,324,3,3,Direct website,Credit card,Completed,972
CUST-01379,BOOK-01379,Elina Laine,France,2026-01-07,2026-01-29,2026-02-02,4,Winter,Deluxe Sky Suite,DS-02,Forest view,French balcony,Igloo; bathtub; sauna; French balcony or balcony,700,2,2,Expedia,Invoice,Cancelled,0
CUST-01380,BOOK-01380,Linnea Schmidt,United Kingdom,2024-12-24,2025-06-07,2025-06-14,7,Summer,Standard Room,SR-31,Forest view,Balcony,French balcony or balcony,95,1,1,Booking.com,Credit card,Cancelled,0
CUST-01381,BOOK-01381,Mikael Lehtonen,Poland,2025-06-15,2025-09-13,2025-09-17,4,Shoulder,Standard Room,SR-10,Forest view,Balcony,French balcony or balcony,100,3,0,Travel agency,Online payment,Cancelled,0
CUST-01382,BOOK-01382,Liam Salminen,Germany,2026-03-20,2026-04-22,2026-04-24,2,Winter,Deluxe Sky Suite,DS-01,Forest view,French balcony,Igloo; bathtub; sauna; French balcony or balcony,700,2,2,Expedia,Online payment,No-show,0
CUST-01383,BOOK-01383,Samuel Salminen,United States,2025-03-29,2025-06-25,2025-06-26,1,Summer,Sky Suite,SS-02,Forest view,French balcony,Igloo; bathtub; sauna; French balcony or balcony,298,3,1,Direct website,Credit card,Completed,298
CUST-01384,BOOK-01384,Sara Silva,Canada,2025-02-16,2025-08-11,2025-08-18,7,Summer,Standard Room,SR-39,Slope view,French balcony,French balcony or balcony,95,2,2,Travel agency,Debit card,Cancelled,0
CUST-01385,BOOK-01385,Julia Heikkinen,Finland,2025-08-13,2025-10-03,2025-10-08,5,Shoulder,Superior Room,SU-19,Slope view,Balcony,French balcony or balcony,140,3,1,Travel agency,Online payment,Completed,700
CUST-01386,BOOK-01386,Olivia Petrov,Netherlands,2025-05-26,2025-06-07,2025-06-12,5,Summer,Standard Room,SR-16,Slope view,Balcony,French balcony or balcony,95,2,1,Direct website,Invoice,Completed,475
CUST-01387,BOOK-01387,Adam Müller,Germany,2026-01-28,2026-04-08,2026-04-18,10,Winter,Deluxe Sky Suite,DS-03,Forest view,French balcony,Igloo; bathtub; sauna; French balcony or balcony,700,2,0,Expedia,Credit card,No-show,0
CUST-01388,BOOK-01388,Adam Nieminen,Austria,2025-02-25,2025-06-19,2025-06-25,6,Summer,Deluxe Room,DR-04,Forest view,Balcony,Bathtub and sauna; French balcony or balcony,200,2,0,Direct website,Invoice,Completed,1200
CUST-01389,BOOK-01389,Linnea Saarinen,Poland,2025-11-09,2025-11-24,2025-12-04,10,Winter,Standard Room,SR-36,Slope view,French balcony,French balcony or balcony,100,3,2,Phone,Credit card,Completed,1000
CUST-01390,BOOK-01390,Sofia Korhonen,Estonia,2025-11-28,2026-01-30,2026-02-03,4,Winter,Standard Room,SR-39,Slope view,French balcony,French balcony or balcony,100,2,0,Corporate,Online payment,No-show,0
CUST-01391,BOOK-01391,Isla Miller,Germany,2025-09-06,2026-03-03,2026-03-08,5,Winter,Superior Family Room,SF-04,Forest view,French balcony,French balcony or balcony,170,2,3,Travel agency,Debit card,No-show,0
CUST-01392,BOOK-01392,Linnea Hansen,Netherlands,2026-01-21,2026-02-01,2026-02-03,2,Winter,Superior Family Room,SF-06,Slope view,French balcony,French balcony or balcony,170,3,3,Corporate,Invoice,Completed,340
CUST-01393,BOOK-01393,Nora Miller,United States,2025-08-26,2025-10-08,2025-10-10,2,Shoulder,Standard Room,SR-29,Forest view,French balcony,French balcony or balcony,100,2,1,Booking.com,Credit card,No-show,0
CUST-01394,BOOK-01394,Felix Järvinen,United Kingdom,2025-12-14,2026-04-27,2026-05-02,5,Winter,Standard View Room,SV-08,Forest view,French balcony,French balcony or balcony,120,3,0,Booking.com,Debit card,Completed,600
CUST-01395,BOOK-01395,Nora Heikkinen,Finland,2025-08-08,2025-08-14,2025-08-16,2,Summer,Superior Family Room,SF-06,Slope view,French balcony,French balcony or balcony,170,3,0,Travel agency,Invoice,Completed,340
CUST-01396,BOOK-01396,Elina Kowalski,Canada,2025-04-20,2025-07-29,2025-07-30,1,Summer,Standard Room,SR-36,Slope view,French balcony,French balcony or balcony,95,1,0,Expedia,Debit card,No-show,0
CUST-01397,BOOK-01397,Elina Salminen,Estonia,2025-06-23,2025-12-08,2025-12-11,3,Winter,Standard Room,SR-20,Forest view,French balcony,French balcony or balcony,100,3,0,Corporate,Credit card,Completed,300
CUST-01398,BOOK-01398,Mila Järvinen,Estonia,2025-11-14,2026-02-03,2026-02-06,3,Winter,Superior Family Room,SF-10,Forest view,Balcony,French balcony or balcony,170,3,0,Phone,Credit card,No-show,0
CUST-01399,BOOK-01399,Amelia Kowalski,United Kingdom,2025-06-16,2025-06-18,2025-06-19,1,Summer,Superior Room,SU-06,Slope view,Balcony,French balcony or balcony,140,3,0,Expedia,Invoice,Cancelled,0
CUST-01400,BOOK-01400,Isla Andersen,Austria,2025-09-23,2026-01-11,2026-01-17,6,Winter,Standard Room,SR-27,Slope view,Balcony,French balcony or balcony,100,2,0,Phone,Invoice,Completed,600
CUST-01401,BOOK-01401,Sara Korhonen,United States,2025-07-20,2025-12-07,2025-12-10,3,Winter,Standard Room,SR-27,Slope view,Balcony,French balcony or balcony,100,2,1,Corporate,Online payment,Completed,300
CUST-01402,BOOK-01402,Elina Silva,France,2025-12-22,2026-04-13,2026-04-17,4,Winter,Standard View Room,SV-12,Slope view,Balcony,French balcony or balcony,120,2,0,Booking.com,Invoice,Completed,480
CUST-01403,BOOK-01403,Olivia Wilson,United States,2026-02-24,2026-03-01,2026-03-06,5,Winter,Standard View Room,SV-19,Slope view,French balcony,French balcony or balcony,120,2,0,Corporate,Credit card,Completed,600
CUST-01404,BOOK-01404,Emilia Rantanen,Finland,2025-10-24,2026-01-28,2026-02-01,4,Winter,Superior Room,SU-18,Slope view,Balcony,French balcony or balcony,140,2,0,Direct website,Invoice,Cancelled,0
CUST-01405,BOOK-01405,Oliver Laine,Poland,2025-09-09,2025-12-11,2025-12-12,1,Winter,Standard View Room,SV-15,Forest view,Balcony,French balcony or balcony,120,3,1,Corporate,Debit card,Completed,120
CUST-01406,BOOK-01406,Felix Rantanen,Germany,2025-11-22,2025-12-12,2025-12-13,1,Winter,Deluxe Sky Suite,DS-01,Forest view,Balcony,Igloo; bathtub; sauna; French balcony or balcony,700,2,0,Direct website,Invoice,Completed,700
CUST-01407,BOOK-01407,Julia Salminen,Austria,2025-09-02,2026-02-05,2026-02-09,4,Winter,Superior Room,SU-01,Slope view,French balcony,French balcony or balcony,140,3,0,Phone,Debit card,Completed,560
CUST-01408,BOOK-01408,Isla Saarinen,United Kingdom,2025-09-09,2025-10-22,2025-10-24,2,Shoulder,Superior Room,SU-06,Slope view,French balcony,French balcony or balcony,140,2,0,Corporate,Credit card,Completed,280
CUST-01409,BOOK-01409,Samuel Saarinen,Germany,2025-12-20,2026-01-17,2026-01-19,2,Winter,Superior Room,SU-09,Forest view,Balcony,French balcony or balcony,140,3,0,Direct website,Online payment,Completed,280
CUST-01410,BOOK-01410,Noah Laine,Belgium,2025-09-02,2026-01-09,2026-01-15,6,Winter,Standard Room,SR-18,Slope view,French balcony,French balcony or balcony,100,3,0,Phone,Credit card,No-show,0
CUST-01411,BOOK-01411,Alexander Saarinen,Sweden,2025-03-06,2025-07-03,2025-07-08,5,Summer,Standard Room,SR-44,Forest view,French balcony,French balcony or balcony,95,2,0,Travel agency,Debit card,Completed,475
CUST-01412,BOOK-01412,Aino Virtanen,Norway,2025-10-10,2026-02-13,2026-02-15,2,Winter,Standard View Room,SV-30,Slope view,French balcony,French balcony or balcony,120,2,0,Travel agency,Debit card,Completed,240
CUST-01413,BOOK-01413,Samuel Korhonen,Canada,2025-06-29,2025-07-17,2025-07-19,2,Summer,Standard View Room,SV-18,Slope view,French balcony,French balcony or balcony,120,3,2,Phone,Credit card,No-show,0
CUST-01414,BOOK-01414,Liam Schmidt,United States,2025-06-18,2025-07-17,2025-07-19,2,Summer,Standard View Room,SV-21,Forest view,French balcony,French balcony or balcony,120,2,0,Phone,Credit card,No-show,0
CUST-01415,BOOK-01415,Leo Müller,Germany,2025-10-11,2025-12-03,2025-12-06,3,Winter,Superior Family Room,SF-04,Forest view,French balcony,French balcony or balcony,170,1,0,Travel agency,Online payment,Cancelled,0
CUST-01416,BOOK-01416,Adam Miller,Spain,2025-12-21,2026-05-15,2026-05-16,1,Shoulder,Sky Suite,SS-02,Forest view,Balcony,Igloo; bathtub; sauna; French balcony or balcony,298,3,0,Phone,Debit card,Completed,298
CUST-01417,BOOK-01417,Lucas Schmidt,Poland,2025-12-18,2026-03-18,2026-03-22,4,Winter,Standard View Room,SV-04,Forest view,French balcony,French balcony or balcony,120,2,0,Travel agency,Credit card,No-show,0
CUST-01418,BOOK-01418,Noah Karlsson,France,2025-10-09,2025-12-29,2026-01-04,6,Winter,Standard Room,SR-37,Forest view,French balcony,French balcony or balcony,100,2,1,Direct website,Credit card,No-show,0
CUST-01419,BOOK-01419,Amelia Lehtonen,United Kingdom,2025-09-22,2025-10-11,2025-10-14,3,Shoulder,Standard Room,SR-06,Slope view,Balcony,French balcony or balcony,100,4,0,Phone,Online payment,No-show,0
CUST-01420,BOOK-01420,Mikael Schmidt,Germany,2025-09-24,2026-01-11,2026-01-14,3,Winter,Superior Family Room,SF-03,Forest view,French balcony,French balcony or balcony,170,2,0,Corporate,Invoice,Completed,510
CUST-01421,BOOK-01421,Nora Rossi,Italy,2025-04-03,2025-06-20,2025-06-25,5,Summer,Standard View Room,SV-34,Forest view,French balcony,French balcony or balcony,120,2,2,Expedia,Debit card,No-show,0
CUST-01422,BOOK-01422,Amelia Kowalski,Germany,2025-07-26,2025-12-13,2025-12-20,7,Winter,Superior Family Room,SF-03,Forest view,French balcony,French balcony or balcony,170,2,0,Travel agency,Online payment,Completed,1190
CUST-01423,BOOK-01423,Oliver Rantanen,Austria,2025-05-15,2025-06-26,2025-06-29,3,Summer,Standard View Room,SV-06,Forest view,French balcony,French balcony or balcony,120,2,1,Direct website,Credit card,Completed,360
CUST-01424,BOOK-01424,Ella Karlsson,Spain,2026-02-23,2026-03-04,2026-03-11,7,Winter,Deluxe Room,DR-05,Forest view,French balcony,Bathtub and sauna; French balcony or balcony,200,4,0,Direct website,Credit card,Completed,1400
CUST-01425,BOOK-01425,Elias Laine,Estonia,2025-11-07,2026-01-23,2026-01-29,6,Winter,Sky Suite,SS-01,Slope view,Balcony,Igloo; bathtub; sauna; French balcony or balcony,298,3,0,Phone,Debit card,No-show,0
CUST-01426,BOOK-01426,Nora Koskinen,Italy,2025-02-27,2025-08-26,2025-08-31,5,Summer,Standard View Room,SV-31,Forest view,French balcony,French balcony or balcony,120,3,3,Direct website,Debit card,Completed,600
CUST-01427,BOOK-01427,Iida Schmidt,Sweden,2025-08-29,2025-09-02,2025-09-06,4,Shoulder,Standard Room,SR-26,Forest view,French balcony,French balcony or balcony,100,3,1,Phone,Credit card,No-show,0
CUST-01428,BOOK-01428,Iida Petrov,Italy,2025-03-19,2025-07-11,2025-07-14,3,Summer,Standard Room,SR-39,Slope view,Balcony,French balcony or balcony,95,1,0,Travel agency,Credit card,Completed,285
CUST-01429,BOOK-01429,Elina Virtanen,Belgium,2025-08-13,2026-01-13,2026-01-18,5,Winter,Deluxe Room,DR-05,Forest view,Balcony,Bathtub and sauna; French balcony or balcony,200,3,2,Phone,Credit card,No-show,0
CUST-01430,BOOK-01430,Lucas Salminen,Finland,2025-05-02,2025-06-25,2025-06-26,1,Summer,Standard View Room,SV-17,Slope view,French balcony,French balcony or balcony,120,1,0,Direct website,Debit card,No-show,0
CUST-01431,BOOK-01431,Emilia Nieminen,Spain,2025-07-28,2026-01-06,2026-01-07,1,Winter,Superior Room,SU-17,Slope view,French balcony,French balcony or balcony,140,4,3,Expedia,Debit card,Completed,140
CUST-01432,BOOK-01432,Felix Koskinen,Germany,2026-02-22,2026-03-07,2026-03-10,3,Winter,Superior Family Room,SF-09,Slope view,Balcony,French balcony or balcony,170,2,0,Travel agency,Invoice,Completed,510
CUST-01433,BOOK-01433,Felix Andersen,Sweden,2026-02-27,2026-03-19,2026-03-26,7,Winter,Standard Room,SR-36,Slope view,Balcony,French balcony or balcony,100,3,0,Direct website,Debit card,Cancelled,0
CUST-01434,BOOK-01434,Ava Miller,Spain,2025-11-13,2026-02-01,2026-02-05,4,Winter,Superior Room,SU-19,Slope view,Balcony,French balcony or balcony,140,3,0,Travel agency,Invoice,Completed,560
CUST-01435,BOOK-01435,Anna Korhonen,France,2025-12-09,2026-01-21,2026-01-24,3,Winter,Deluxe Room,DR-03,Forest view,Balcony,Bathtub and sauna; French balcony or balcony,200,3,0,Booking.com,Invoice,Completed,600
CUST-01436,BOOK-01436,Sofia Johansson,Italy,2025-09-20,2025-11-08,2025-11-11,3,Winter,Deluxe Room,DR-05,Forest view,French balcony,Bathtub and sauna; French balcony or balcony,200,2,1,Corporate,Debit card,Completed,600
CUST-01437,BOOK-01437,Emilia Korhonen,Sweden,2025-04-26,2025-09-21,2025-09-27,6,Shoulder,Standard Room,SR-35,Forest view,French balcony,French balcony or balcony,100,3,2,Phone,Credit card,Completed,600
CUST-01438,BOOK-01438,Alexander Smith,Italy,2025-09-27,2025-11-30,2025-12-03,3,Winter,Superior Room,SU-10,Forest view,French balcony,French balcony or balcony,140,2,2,Direct website,Invoice,No-show,0
CUST-01439,BOOK-01439,Sara Novak,Estonia,2025-08-23,2025-12-19,2025-12-23,4,Winter,Superior Family Room,SF-08,Forest view,Balcony,French balcony or balcony,170,3,3,Corporate,Invoice,Completed,680
CUST-01440,BOOK-01440,Laura Bianchi,Poland,2025-08-24,2025-11-13,2025-11-19,6,Winter,Deluxe Room,DR-04,Forest view,French balcony,Bathtub and sauna; French balcony or balcony,200,2,0,Booking.com,Invoice,Completed,1200
CUST-01441,BOOK-01441,Alma Rantanen,Belgium,2025-12-26,2026-05-10,2026-05-16,6,Shoulder,Standard Room,SR-03,Forest view,French balcony,French balcony or balcony,100,1,0,Travel agency,Credit card,Completed,600
CUST-01442,BOOK-01442,Oliver Santos,Belgium,2026-04-09,2026-05-22,2026-05-26,4,Shoulder,Standard Room,SR-30,Slope view,French balcony,French balcony or balcony,100,3,0,Booking.com,Debit card,Completed,400
CUST-01443,BOOK-01443,Emma Nieminen,Belgium,2025-08-24,2026-01-07,2026-01-12,5,Winter,Standard Room,SR-45,Forest view,French balcony,French balcony or balcony,100,2,2,Phone,Credit card,No-show,0
CUST-01444,BOOK-01444,Adam Andersen,France,2025-12-30,2026-05-18,2026-05-21,3,Shoulder,Standard Room,SR-38,Slope view,Balcony,French balcony or balcony,100,2,0,Phone,Online payment,Completed,300
CUST-01445,BOOK-01445,Sofia Hansen,Sweden,2026-03-05,2026-03-19,2026-03-24,5,Winter,Superior Room,SU-17,Slope view,Balcony,French balcony or balcony,140,4,0,Phone,Debit card,Completed,700
CUST-01446,BOOK-01446,Adam Kowalski,Canada,2025-05-20,2025-07-05,2025-07-09,4,Summer,Standard View Room,SV-14,Slope view,Balcony,French balcony or balcony,120,2,2,Direct website,Credit card,Completed,480
CUST-01447,BOOK-01447,Aino Virtanen,United Kingdom,2025-09-29,2026-02-19,2026-02-21,2,Winter,Superior Room,SU-07,Forest view,French balcony,French balcony or balcony,140,2,0,Phone,Debit card,Completed,280
CUST-01448,BOOK-01448,Oskari Saarinen,Canada,2025-05-28,2025-08-09,2025-08-14,5,Summer,Standard Room,SR-18,Slope view,French balcony,French balcony or balcony,95,3,2,Corporate,Credit card,Completed,475
CUST-01449,BOOK-01449,Ava Rossi,Finland,2025-01-11,2025-07-04,2025-07-08,4,Summer,Sky Suite,SS-02,Forest view,French balcony,Igloo; bathtub; sauna; French balcony or balcony,298,3,1,Booking.com,Credit card,No-show,0
CUST-01450,BOOK-01450,Nora Schmidt,Germany,2026-03-17,2026-04-21,2026-04-24,3,Winter,Standard Room,SR-41,Slope view,Balcony,French balcony or balcony,100,2,2,Booking.com,Credit card,Completed,300
CUST-01451,BOOK-01451,Adam Nieminen,Poland,2025-07-08,2025-10-03,2025-10-06,3,Shoulder,Standard Room,SR-14,Slope view,French balcony,French balcony or balcony,100,2,0,Direct website,Credit card,Completed,300
CUST-01452,BOOK-01452,Alma Johansson,Belgium,2025-08-13,2025-11-24,2025-11-29,5,Winter,Standard View Room,SV-36,Forest view,French balcony,French balcony or balcony,120,2,0,Direct website,Credit card,Cancelled,0
CUST-01453,BOOK-01453,Hugo Salminen,Austria,2025-11-24,2026-04-30,2026-05-02,2,Winter,Standard View Room,SV-27,Forest view,French balcony,French balcony or balcony,120,3,0,Phone,Debit card,Completed,240
